categoryName,city,reviewsCount,stars,state,text,title,url
Bridge,Barcenillas del Ribero,1,4.0,Burgos,,Pasarela de Barcenillas del Ribero,https://www.google.com/maps/search/?api=1&query=Pasarela%20de%20Barcenillas%20del%20Ribero&query_place_id=ChIJ-QTMP-wjTw0RKQhmlQFeQxQ
Bakery,Ibeas de Juarros,69,5.0,Burgos,"Siempre que vamos a visitar a mi madre compramos ahí el pan ( que está buenísimo ) y encargamos empanadas de atún están increíbles.
La verdad es q se nota cuando compramos el pan ahí o en otro sitio la calidad es brutal y la amabilidad de los trabajadores también",Ibeas Panes,https://www.google.com/maps/search/?api=1&query=Ibeas%20Panes&query_place_id=ChIJL5VXai7uRQ0RFaBBYIHKpRY
Shipping and mailing service,Burgos,0,,Burgos,,Amazon Counter,https://www.google.com/maps/search/?api=1&query=Amazon%20Counter&query_place_id=ChIJnQAI4_f9RQ0R09H_m8vd8Sg
Vegetarian restaurant,Burgos,729,2.0,Burgos,"Me sabe mal poner review negativa pero la realidad es que hemos llamado para preguntar un par de cosas relacionadas con la entrada de perretes y el menú y hemos recibido unas contestaciones con tono condescendiente que no nos han hecho sentir demasiado bien. En otra ocasión lo volvemos a intentar, pero no nos ha gustado que nos hayan hablado así.",Gaia,https://www.google.com/maps/search/?api=1&query=Gaia&query_place_id=ChIJe0SLNyn9RQ0RDTVs7y-VO84
Hair salon,Burgos,78,5.0,Burgos,Excelente trato y muy profesional.,Peluquería Unisex Max-bell,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Unisex%20Max-bell&query_place_id=ChIJix6inCr9RQ0RjG8e5kwIh8E
Barber shop,Burgos,5,5.0,Burgos,,FlowBARBER.,https://www.google.com/maps/search/?api=1&query=FlowBARBER.&query_place_id=ChIJkSavI5D9RQ0Rh0zZNfKI0fw
Art school,Burgos,50,5.0,Burgos,"Estuve buscando una academia para mi niña y al no encontrar plaza libres,  Miriam estuvo pendiente en todos momento en avisarnos en cuanto tuvo un hueco disponible. Miriam es una gran profesional, súper amable, flexible,  crea un ambiente muy acogedor en la academia y adapta los trabajos a la edad de cada niño. Mi niña va encantada a las clases de dibujo, cada día aprende nuevas técnicas y se ha convertido en su clase favorita!",Crearte,https://www.google.com/maps/search/?api=1&query=Crearte&query_place_id=ChIJYf-L4d39RQ0RpJnBMqHfOUo
Religious destination,Medinilla de la Dehesa,1,4.0,Burgos,,Ermita de San Dios,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20San%20Dios&query_place_id=ChIJC0bJFwAPRg0RYfIHzYST1zU
Women's clothing store,Burgos,0,,Burgos,,SOYH,https://www.google.com/maps/search/?api=1&query=SOYH&query_place_id=ChIJATODZNX8RQ0Rk1mi5hQJ5tY
Dog trainer,Burgos,8,5.0,Burgos,"Mejor imposible, me soluciono el problema de conducta de mi perrete en pocas clases y me dieron unas pautas  que fueron definitivas para corregir los problemas, muchas gracias Rodrigo eres un gran profesional",Lupocan Adiestramiento,https://www.google.com/maps/search/?api=1&query=Lupocan%20Adiestramiento&query_place_id=ChIJN3ykF5rvRQ0RyiGPsBuOmzI
Electric vehicle charging station,Burgos,0,,Burgos,,Repsol Charging Station,https://www.google.com/maps/search/?api=1&query=Repsol%20Charging%20Station&query_place_id=ChIJx1m-Ri39RQ0RD5hh11zIW50
Business management consultant,Ibeas de Juarros,3,5.0,Burgos,excellent,CE Consulting,https://www.google.com/maps/search/?api=1&query=CE%20Consulting&query_place_id=ChIJE0zPyy3uRQ0RGuiqcxXkA1k
Bus stop,Revilla de Pienza,0,,Burgos,,Revilla (Burgos),https://www.google.com/maps/search/?api=1&query=Revilla%20(Burgos)&query_place_id=ChIJy990ZJcjTw0R4YLCj0XDFqg
Woodworker,Hormaza,2,5.0,Burgos,"Muy buenos profesionales, miman los detalles.",CARPINTERÍA ALEJANDRO MAYOR,https://www.google.com/maps/search/?api=1&query=CARPINTER%C3%8DA%20ALEJANDRO%20MAYOR&query_place_id=ChIJlzUm_YIRRg0RpuQbJmpOqqA
Historical landmark,Hormaza,25,4.0,Burgos,,Castillo de Hormaza,https://www.google.com/maps/search/?api=1&query=Castillo%20de%20Hormaza&query_place_id=ChIJH8uKFQ8QRg0RwJVxg8N8Qkw
Bicycle rental service,Burgos,2,1.0,Burgos,,Bicibur,https://www.google.com/maps/search/?api=1&query=Bicibur&query_place_id=ChIJ_e1OrdX9RQ0RhCsa7FBfO00
Warehouse,Estépar,0,,Burgos,,Acceso grúas Parque eólico PERDIGUERA,https://www.google.com/maps/search/?api=1&query=Acceso%20gr%C3%BAas%20Parque%20e%C3%B3lico%20PERDIGUERA&query_place_id=ChIJk0ZuMwAPRg0R4Ke3EUgg6jk
Soccer field,Estépar,0,,Burgos,,Campo de fútbol,https://www.google.com/maps/search/?api=1&query=Campo%20de%20f%C3%BAtbol&query_place_id=ChIJ-WdngxQPRg0RKSW2Wk3fS3o
Tourist attraction,Burgos,224,5.0,Burgos,,Arco de San Gil,https://www.google.com/maps/search/?api=1&query=Arco%20de%20San%20Gil&query_place_id=ChIJg7gW_Nf8RQ0RVIA5B9zXnPo
Fortress,Burgos,33,4.0,Burgos,Excelente lugar para visitar,Murallas de Burgos,https://www.google.com/maps/search/?api=1&query=Murallas%20de%20Burgos&query_place_id=ChIJAQOou239RQ0RejZbr5HwPQo
Housing development,Burgos,0,,Burgos,,Residencial Corona de Castilla,https://www.google.com/maps/search/?api=1&query=Residencial%20Corona%20de%20Castilla&query_place_id=ChIJc5iAIgD9RQ0RunVp7CyqRms
Spanish restaurant,Burgos,1019,5.0,Burgos,"La ración que siempre pedimos es la de ensaladilla rusa y la oreja frita con salsa picante, están muy buenas. Otra de las clásicas es la tortilla de patata con callos. Si vas pronto pregunta a la camarera porque es muy probable que puedas sentarte en las mesas del fondo antes de que lleguen las reservas.",La Bodeguilla de Arrabal. Tapas y raciones en el centro de Burgos,https://www.google.com/maps/search/?api=1&query=La%20Bodeguilla%20de%20Arrabal.%20Tapas%20y%20raciones%20en%20el%20centro%20de%20Burgos&query_place_id=ChIJ1bGtx8f9RQ0RJARwFBvHIq4
Labor union,Burgos,1,5.0,Burgos,,SAE (Sindicato de Técnicos de Enfermería),https://www.google.com/maps/search/?api=1&query=SAE%20(Sindicato%20de%20T%C3%A9cnicos%20de%20Enfermer%C3%ADa)&query_place_id=ChIJo9vBTtb8RQ0RylHVd3UaUe4
Home goods store,Burgos,2,5.0,Burgos,,La Casa de Moma,https://www.google.com/maps/search/?api=1&query=La%20Casa%20de%20Moma&query_place_id=ChIJqdYzU8P9RQ0Rfp6P4st8ez4
Middle school,Burgos,0,,Burgos,,"Hijas de la Caridad, Comunidad Saldaña - Residencia",https://www.google.com/maps/search/?api=1&query=Hijas%20de%20la%20Caridad%2C%20Comunidad%20Salda%C3%B1a%20-%20Residencia&query_place_id=ChIJy1ohdyj9RQ0REdiJjNdSdaM
Bar,Burgos,51,5.0,Burgos,,POZANOS BAR,https://www.google.com/maps/search/?api=1&query=POZANOS%20BAR&query_place_id=ChIJ2_m5XGb9RQ0R_jCPvAZ_8Vk
Pilates studio,Burgos,2,5.0,Burgos,,Kl Pilates and Wellness,https://www.google.com/maps/search/?api=1&query=Kl%20Pilates%20and%20Wellness&query_place_id=ChIJ92y3MgX9RQ0R7aw01sFQSTs
Bus stop,Burgos,0,,Burgos,,Martinez del Campo 10,https://www.google.com/maps/search/?api=1&query=Martinez%20del%20Campo%2010&query_place_id=ChIJJf9oXin9RQ0R9rPrBEPtxLQ
Boutique,Burgos,0,,Burgos,,Boutique Tuchi,https://www.google.com/maps/search/?api=1&query=Boutique%20Tuchi&query_place_id=ChIJfcY7etf8RQ0R1qpgP3Ck5-I
Pizza restaurant,Burgos,304,1.0,Burgos,Pizza was good but service was horrible. There were no options to take out for vegan/vegetarian menus.,Pizzería Carlos,https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20Carlos&query_place_id=ChIJq_Scmbv9RQ0RXd_U2Avb6NE
Cultural association,Vilviestre de Muñó,7,5.0,Burgos,,A.R.C. LOS GRAJOS DE VILVIESTRE,https://www.google.com/maps/search/?api=1&query=A.R.C.%20LOS%20GRAJOS%20DE%20VILVIESTRE&query_place_id=ChIJVa5NzSIRRg0RVXR1YpjisPk
Pizza restaurant,Burgos,781,5.0,Burgos,"Viajo mucho, y ya he probado bastantes pizzerias, como la de este establecimiento en pleno casco antiguo de Burgos, local pequeño pero acogedor, personal atento y amable, la PIZZA ESPECTACULAR!!! Masa super fina, muy jugosa a la vez y hasta 30 variedades (foto de mediana…😜😜)",Bellanapoli Pizzería - Con y sin gluten,https://www.google.com/maps/search/?api=1&query=Bellanapoli%20Pizzer%C3%ADa%20-%20Con%20y%20sin%20gluten&query_place_id=ChIJP0iAG5_9RQ0R8rqjZdLvB6o
Hostel,Burgos,0,,Burgos,,elporticodesangil Apartahotel,https://www.google.com/maps/search/?api=1&query=elporticodesangil%20Apartahotel&query_place_id=ChIJ1S14AGv9RQ0R0EKUoJSRhgY
Bus stop,Burgos,0,,Burgos,,San Esteban - Arco,https://www.google.com/maps/search/?api=1&query=San%20Esteban%20-%20Arco&query_place_id=ChIJXWwXcCj9RQ0RaX2cnkjDTIQ
Holiday apartment rental,Burgos,0,,Burgos,,Apartamento VUT Alquiler en Burgos - San Francisco,https://www.google.com/maps/search/?api=1&query=Apartamento%20VUT%20Alquiler%20en%20Burgos%20-%20San%20Francisco&query_place_id=ChIJ3TlniZb9RQ0RDhcOtbV2WD8
Army museum,Burgos,225,5.0,Burgos,,Palacio de Capitanía,https://www.google.com/maps/search/?api=1&query=Palacio%20de%20Capitan%C3%ADa&query_place_id=ChIJbVFxedf8RQ0RqLQtCXKVa4k
Tobacco shop,Ibeas de Juarros,24,5.0,Burgos,Son las mejores alubias que he comido nunca no sé cómo hay gente tan descuidada con esta apreciada legumbre,"La Tori, Estanco, Alimentación, Droguería PUNTO CELERITAS",https://www.google.com/maps/search/?api=1&query=La%20Tori%2C%20Estanco%2C%20Alimentaci%C3%B3n%2C%20Droguer%C3%ADa%20PUNTO%20CELERITAS&query_place_id=ChIJaVfAVdDvRQ0RNNxNseyyvzY
Takeout Restaurant,Burgos,52,5.0,Burgos,"Nos ha gustado, llamamos por teléfono mientras íbamos para allá, al llegar ya lo tenían preparado, pedimos la burguer kimchesse y un perrito fresh cali, estaban muy buenos, tanto el sabor de la carne como la salsa, me sorprendió la bolsa que te dan es como una nevera con velcro y asas vamos que se puede reutilizar, un detallazo.",Wagyu Finca Santa Rosalía,https://www.google.com/maps/search/?api=1&query=Wagyu%20Finca%20Santa%20Rosal%C3%ADa&query_place_id=ChIJMddqcgD9RQ0RXGoTSpwHNac
Hair salon,Burgos,6,5.0,Burgos,Great haircut and shave and good price. Thanks 😁,Ayala,https://www.google.com/maps/search/?api=1&query=Ayala&query_place_id=ChIJOeFX49f8RQ0RTtpbFKp7oUo
Bakery,Burgos,16,5.0,Burgos,Hice un encargo y la chica que me atendió fue super atenta y agradable. Los pasteles estaban muy buenos!,El Horno,https://www.google.com/maps/search/?api=1&query=El%20Horno&query_place_id=ChIJj6Lu06_9RQ0RzcIIQKWxk_Q
Playground,Burgos,0,,Burgos,,Patio de recreo,https://www.google.com/maps/search/?api=1&query=Patio%20de%20recreo&query_place_id=ChIJKU6IWQD9RQ0RQyGI0ag7fdo
Laser hair removal service,Burgos,54,5.0,Burgos,"La experiencia está siendo fantástica, he hecho varios tratamientos de solárium y láser y siempre repito, los resultados y la atención son muy buenos",Icaria Belleza & Bienestar,https://www.google.com/maps/search/?api=1&query=Icaria%20Belleza%20%26%20Bienestar&query_place_id=ChIJEdsZeNf8RQ0Ri0s17jReKDA
Bar,Burgos,26,5.0,Burgos,Ambiente de 10 y servicio de 100! Recomendable a todo el mundo 😊,Bar Muro,https://www.google.com/maps/search/?api=1&query=Bar%20Muro&query_place_id=ChIJJUv6ASj9RQ0RWkBEF3bc9-I
Bar,Burgos,256,5.0,Burgos,,Moraleja,https://www.google.com/maps/search/?api=1&query=Moraleja&query_place_id=ChIJg38UMV79RQ0RpNIj3neHcbY
,Burgos,0,,Burgos,,Betoobig,https://www.google.com/maps/search/?api=1&query=Betoobig&query_place_id=ChIJHx695Nf8RQ0RohIIuD6Pb6w
School,Burgos,0,,Burgos,,Clase inglés,https://www.google.com/maps/search/?api=1&query=Clase%20ingl%C3%A9s&query_place_id=ChIJbbDAYwD9RQ0R5abKCveuCqA
Tourist attraction,Burgos,0,,Burgos,,plaza de alonso martinez,https://www.google.com/maps/search/?api=1&query=plaza%20de%20alonso%20martinez&query_place_id=ChIJKdGbdwD9RQ0RTLwupEasq5I
,Burgos,0,,Burgos,,Charanga Los sobrinos del Cid - Burgos,https://www.google.com/maps/search/?api=1&query=Charanga%20Los%20sobrinos%20del%20Cid%20-%20Burgos&query_place_id=ChIJ0XPd2Sf9RQ0RQj6jTQm6WK8
Bar,Burgos,186,5.0,Burgos,"Un descubrimiento para mi pero me ha encantado en ambiente, la comida y la atención amable y agradable. Volveré seguro muchas veces",Bar La Aceituna,https://www.google.com/maps/search/?api=1&query=Bar%20La%20Aceituna&query_place_id=ChIJ-cvq4Sf9RQ0RmyBDLOPm9uw
Attorney,Burgos,0,,Burgos,,Manguán Abogado,https://www.google.com/maps/search/?api=1&query=Mangu%C3%A1n%20Abogado&query_place_id=ChIJF7b42MsW0ggRmBPeh3LbsEM
Bar,Burgos,622,4.0,Burgos,Fuimos un viernes por la tarde. Había bastante gente y buen ambiente. La mayoría eran familias con niños tomando algo. Pedimos la carta para picar algo en barra y nos sorprendió que no tenían patatas bravas.,Bar La Celofán,https://www.google.com/maps/search/?api=1&query=Bar%20La%20Celof%C3%A1n&query_place_id=ChIJhx2XPvrjRQ0R76yUnTNFjoA
Trophy shop,Burgos,3,5.0,Burgos,,Trofeos Ecológicos - Sustain Awards,https://www.google.com/maps/search/?api=1&query=Trofeos%20Ecol%C3%B3gicos%20-%20Sustain%20Awards&query_place_id=ChIJgaUZC1P9RQ0RG0LXewLThJw
Hotel,Burgos,1,5.0,Burgos,Excelente lugar para conocer burgos! Todo excelente buena ubicación y muy linda nuestra estadía recomiendo,El Refugio de Doña Jimena,https://www.google.com/maps/search/?api=1&query=El%20Refugio%20de%20Do%C3%B1a%20Jimena&query_place_id=ChIJ6Vxbyk79RQ0RQkybQfpCdcE
Grocery store,Burgos,2,5.0,Burgos,"Han cambiado de cadena pero el producto sigue siendo de buena calidad,  la empleada q estaba en mi barrio la pusieron en el centro e iba ayi solo porq me atendiera ella, encantadora, no como la morena de pelo rizado de lo mas antipatico. Pero bueno ayer por la tarde fui a la de mi barrio y la chiquita simpatica ahora vuelve a estar aqui, esty encantada!",Manzanilla Gourmet,https://www.google.com/maps/search/?api=1&query=Manzanilla%20Gourmet&query_place_id=ChIJ4xnegX_9RQ0RjNv8eNDSiWw
Architect,Burgos,0,,Burgos,,Amgifts,https://www.google.com/maps/search/?api=1&query=Amgifts&query_place_id=ChIJR9Pagi39RQ0R8rdxJj5hJyg
,Burgos,2,5.0,Burgos,,The Angels,https://www.google.com/maps/search/?api=1&query=The%20Angels&query_place_id=ChIJ9f6U5Nf8RQ0RY_x-pjGCI8c
Holiday apartment,Burgos,0,,Burgos,,Burgos Rachel Swim&Paddle,https://www.google.com/maps/search/?api=1&query=Burgos%20Rachel%20Swim%26Paddle&query_place_id=ChIJLU6_Dm79RQ0RUec689zzHD0
Sculpture,Burgos,0,,Burgos,,Cristo de las Santas Gotas,https://www.google.com/maps/search/?api=1&query=Cristo%20de%20las%20Santas%20Gotas&query_place_id=ChIJddZESgD9RQ0RnE104MxEd_A
Freight forwarding service,Burgos,1,5.0,Burgos,,Ausencio Rojo Ruiz,https://www.google.com/maps/search/?api=1&query=Ausencio%20Rojo%20Ruiz&query_place_id=ChIJmwJbvJP8RQ0RimhexvMNKNU
Bar,Burgos,134,5.0,Burgos,,LA VENTANA DE LOS CLAVELES,https://www.google.com/maps/search/?api=1&query=LA%20VENTANA%20DE%20LOS%20CLAVELES&query_place_id=ChIJ2Vv0a7nvRQ0Rt2NHeh78S-k
Bus stop,Burgos,0,,Burgos,,Felipe de Abajo 3,https://www.google.com/maps/search/?api=1&query=Felipe%20de%20Abajo%203&query_place_id=ChIJLf9T1yf9RQ0R0hjSriSY6Mo
Attorney,Burgos,40,5.0,Burgos,Muy recomendada. Excelente trabajo,PAULA SANZ Abogada,https://www.google.com/maps/search/?api=1&query=PAULA%20SANZ%20Abogada&query_place_id=ChIJZUPMe679RQ0R3_t6ofiiph4
Butcher shop,Burgos,42,4.0,Burgos,Venimos desde Francia y hemos disfrutado para llevar a casa algo de morcilla típica de Burgos. Delicioso ! Le ha encatado a toda la familia ! Y  el patron es muy simpático y nos ha muy bien aconsejado. Nos lo ha envaciado para viajar.  ¡Qué pena que esté tan lejos de nuestra casa 😉...! ( perdonad las faltas🤗),Carniceria Sedano,https://www.google.com/maps/search/?api=1&query=Carniceria%20Sedano&query_place_id=ChIJl-KceNX8RQ0RveANoBq-6VI
Bus stop,Burgos,0,,Burgos,,Caleruega 5,https://www.google.com/maps/search/?api=1&query=Caleruega%205&query_place_id=ChIJjeKQpTL9RQ0R7CIxk0LsLyU
Christian book store,Burgos,96,3.0,Burgos,Punto negativo: sería bueno que pusieran el precio de las cosas. La tienda está muy bien.,Librería Casa de la Iglesia,https://www.google.com/maps/search/?api=1&query=Librer%C3%ADa%20Casa%20de%20la%20Iglesia&query_place_id=ChIJ3QXIXin9RQ0RE2-G_92YgV8
Dental clinic,Burgos,28,5.0,Burgos,,Dr. Alberto Carrillo Clínica Odontológica,https://www.google.com/maps/search/?api=1&query=Dr.%20Alberto%20Carrillo%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJ-amg8Q79RQ0Rh-2l55yB2ro
Bus stop,Burgos,0,,Burgos,,Caleruega 5,https://www.google.com/maps/search/?api=1&query=Caleruega%205&query_place_id=ChIJ8R53rzL9RQ0RM8iZMZMccmg
Attorney,Burgos,31,5.0,Burgos,"Buen servicio y trato adecuado, Si algún día vuelvo a tener algún problema legal volveré a llamarte, gracias por todo.","Carlos Alonso García, Abogado en Burgos | Divorcios · Herencias · Penal · Extranjeria | Abogados en Burgos",https://www.google.com/maps/search/?api=1&query=Carlos%20Alonso%20Garc%C3%ADa%2C%20Abogado%20en%20Burgos%20%7C%20Divorcios%20%C2%B7%20Herencias%20%C2%B7%20Penal%20%C2%B7%20Extranjeria%20%7C%20Abogados%20en%20Burgos&query_place_id=ChIJz8wCdKn9RQ0RC7pz0l_HdtE
Playground,Burgos,2,2.0,Burgos,,Parque Infantil Corazas,https://www.google.com/maps/search/?api=1&query=Parque%20Infantil%20Corazas&query_place_id=ChIJWQ7KYHz9RQ0Rc7BIcuuBF5g
Construction company,Burgos,1,3.0,Burgos,,Promotora Bulevar,https://www.google.com/maps/search/?api=1&query=Promotora%20Bulevar&query_place_id=ChIJY802ddX8RQ0RhT8zkhhDrWE
Assisted living facility,Burgos,10,5.0,Burgos,"Profesionalidad, eficacia y buen trato a los mayores.",Hogar Residencia Doña Jimena,https://www.google.com/maps/search/?api=1&query=Hogar%20Residencia%20Do%C3%B1a%20Jimena&query_place_id=ChIJe5DT1Er9RQ0Rmyhps8zSyMU
Insurance broker,Burgos,124,5.0,Burgos,"Estoy muy contenta con el trato y el servicio recibido, ha sido muy cordial cercano y con paciencia a la hora de explicarme las cosas.
Muy recomendables",Larroude Correduria de seguros,https://www.google.com/maps/search/?api=1&query=Larroude%20Correduria%20de%20seguros&query_place_id=ChIJQX70fRb7RQ0RlznQZvpIZYA
Cultural association,Burgos,18,5.0,Burgos,Pongo 5 estrellas porque no puedo poner 6. De los mejores espectáculos que he visto.,Asociación de Danzas Burgalesas Justo del Río,https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20de%20Danzas%20Burgalesas%20Justo%20del%20R%C3%ADo&query_place_id=ChIJZ9Ks5Nf8RQ0RYPG9YXd0emc
Florist,Burgos,86,4.0,Burgos,,Cultura de Flor,https://www.google.com/maps/search/?api=1&query=Cultura%20de%20Flor&query_place_id=ChIJy11jkdf8RQ0RuOPE8pJakgM
Hotel,Burgos,0,,Burgos,,La Antgua Muralla,https://www.google.com/maps/search/?api=1&query=La%20Antgua%20Muralla&query_place_id=ChIJ4fQ-bAD9RQ0RgHTiGDTZIZc
Bar,Burgos,155,5.0,Burgos,,Tiempos Líquidos,https://www.google.com/maps/search/?api=1&query=Tiempos%20L%C3%ADquidos&query_place_id=ChIJ1dVPBEb9RQ0Rubw3gGkdqY4
Shoe store,Burgos,2,5.0,Burgos,"Calzado cómodo, moderno y económico. La dependienta majísima, te asesora muy bien. Muy recomendable comprar allí el calzado por si relación calidad/precio",UNA MAS,https://www.google.com/maps/search/?api=1&query=UNA%20MAS&query_place_id=ChIJkxxwT2b9RQ0RMxG1jMmZ1Kk
Psychologist,Burgos,9,5.0,Burgos,"Cómo alumna del curso de Experto en Coaching de Familias  y Pareja puedo decir que la calidad docente es extraordinaria tanto en contenidos, como en modelaje, atención al alumno y cercanía emocional.",🟢 ARCCO Psicología Coaching y Formación [Burgos],https://www.google.com/maps/search/?api=1&query=%F0%9F%9F%A2%20ARCCO%20Psicolog%C3%ADa%20Coaching%20y%20Formaci%C3%B3n%20%5BBurgos%5D&query_place_id=ChIJq6raArj8RQ0R78Ws8oQ6lWM
Catholic church,Burgos,266,5.0,Burgos,Ahora tiene una iluminación y un ambiente muy especial,San Gil Abad,https://www.google.com/maps/search/?api=1&query=San%20Gil%20Abad&query_place_id=ChIJg48nSdz8RQ0RgW59FonR6tg
Garden,Burgos,2,5.0,Burgos,,Área recreativa,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20recreativa&query_place_id=ChIJO1JlKG79RQ0RuLtdzBzv7YU
Museum,Burgos,381,5.0,Burgos,"No es muy grande pero está muy bien. Eso sí si podéis concertar cita para varias personas muchísimo mejor, porque hay gran diferencia de verlo por tu cuenta a q te lo expliquen",Museo Militar de Burgos,https://www.google.com/maps/search/?api=1&query=Museo%20Militar%20de%20Burgos&query_place_id=ChIJT9WlhNf8RQ0R0auryhfXn44
Fortress,Burgos,207,4.0,Burgos,Un lugar excelente para disfrutar,Arco de San Esteban,https://www.google.com/maps/search/?api=1&query=Arco%20de%20San%20Esteban&query_place_id=ChIJJxYtcij9RQ0RrdIzVO1tC4c
Appliance store,Burgos,24,5.0,Burgos,"Si no tienes las cosas muy claras César te asesora muy bien, buenos consejos y un trato inmejorable
Gracias, nuestra casa ha quedado chulona",Fluye Gestión Integral,https://www.google.com/maps/search/?api=1&query=Fluye%20Gesti%C3%B3n%20Integral&query_place_id=ChIJ244kx9T9RQ0RXoY2H_rJqKc
